"date","person","coin","start","sequence"
"2023-01-14 14:27:18","Henrik","1DM","h","hhtttththtthtthththttttthhthtttththhhtthhtttththtxtxhthuttuhhxtththhhxhhhhhthhththhtttthttthtxhthtttthxththt"
"2023-01-14 14:32:49","Henrik","1DM","h","httthhhhtttthhhttttttthtthhtthtttxttxttththtthhtthtthhhhxxhhtththhhthxttthhhxhththhtthhtththhththhththtthh"
"2023-01-14 14:38:02","Henrik","1DM","t","thxhthtthhtxtththhthtttththhhxtttthththttxththtxhtthtthttthhtthtttxthhhhttththhhhhtthhhhhhththttthththhtht"
"2023-01-14 14:46:40","Henrik","1DM","h","thhtttxhhthtthhtttthtttxtththhhhxtthhhhhttthhthxththhthttthhttthtxthttththtthhhhhhtxttthtthhhthhhxttttxtttht"
"2023-01-14 14:55:28","Henrik","1DM","h","hxtthhhhhthhhhuthttthxthhttthhhtttxhttthhhhhhhhhthhtthhththttthtttthhhthhhhhtthtxtttttttthhhthhhthhhhthtt"
"2023-01-14 14:59:45","Henrik","1DM","t","httxthtthhhhthhthhhthtttthttthhthhttthtththhtttthhttttttthhthhththhthhhthththxtttttthhthhhhtthhttthhxxhh"
"2023-01-14 15:08:22","Henrik","1DM","h","ttthhhhhhthhhhththhhhhthttxhhthhtxhtxhttthhttttttthhhthtxhhthththhtththhthhhthxuhthhhhthttthtthtthhththhth"
"2023-01-14 15:22:29","Henrik","0.01GBP","t","hthtththttththhhthhhhthhhttthtthtxxththtxttttthhhtxthtthhxhthhxthththhthhtththhthttxxhhxhthtttthhtththhhthttt"
"2023-01-14 15:30:52","Henrik","0.01GBP","h","thtththhhhhtxhtxthxhtxtttththxhthttthtthhhtththtxthhhhttthhxthhttthttxhhhtthttxthhhtthttththhhtttttthhtththhh"
"2023-01-14 15:40:09","Henrik","0.01GBP","t","hhhthtthhhtthhtthtthhhhtthhhttthththhthhtttthttxttttttthhttthtthtthxthththththhthththxtttthhtthhttththh"
"2023-01-14 15:48:53","Henrik","0.01GBP","t","hthhtttthhthhthhthtthhthhxttththththhttxhtttthththtuthhthhhthhxhhhhttththtthhhttthhthththhhthhthhxthhttht"
"2023-01-14 15:55:20","Henrik","0.01GBP","t","thttthtthtthhhhtthhhtthxhhhhhthththtthtttthhtthtthtthtthhtxuthtthtttthhhtttxhxhhhhhhhxthhhttththxtttththtth"
"2023-01-14 16:07:12","Henrik","0.01GBP","h","tthttthhhhhhthttxththhtthhtttttththuhthhhhttxhtthtxhtthhthxtthhhttttxtutthhtxxtthxthhhhttthhttttxhthhxhhhhhthttt"
"2023-01-14 16:15:49","Henrik","0.01GBP","h","htthhthxthhhhttthtxhtthhhthhhtthttthhhhhhhttthhhthhtthhhtthhhtttthhthhttthhtttxhhhthtthttthhhxhhhttthhtt"
"2023-01-14 16:24:19","Henrik","0.01GBP","t","ttxhxtththtthtthhhhthhhthhtthhhthxtthhhthththtxthtttthhtthhthhxhhhhhttxhthtxthhhhttttttuhttthtthxtthhthhtttht"
"2023-01-14 16:30:38","Henrik","0.01GBP","t","ththhhthttthhthtthththxxthhthhthhtttthtthtthhhhhthhhttthththhttxtuhthxhhthhttthhhttthththtxhhthhxthhtthttth"
"2023-01-14 16:39:07","Henrik","0.01GBP","t","thhtthththttthhhtthtthhttthttthhhthhthhtxhtthhhhhhhxththhxtthhhththxthhhhhxhttthhhttthhthxxthtthuxhxhhxxtthththt"
"2023-01-14 16:44:45","Henrik","50CZK","h","thhthhhthhtthtthhhtththhhhhhhthththtthhtthtxthhhhhttthtththxhhhtttthttthxhhtttttthhtththhthhhhhttthhtth"
"2023-01-14 16:57:23","Henrik","50CZK","t","thththhxttthttttttththhtththhhhhthhxhhththtththhtxttttttththhhtthhthttthtthuhththhxhtthhhuhtthttthththttxtt"
"2023-01-14 17:07:58","Henrik","50CZK","h","ttththttttthtxtthtthttthttthhtthhthtthhhhtthhhhthththxththxhhhthuhtthtxhtthhthtxththhhhtthththhthtttthttth"
"2023-01-14 17:21:14","Henrik","50CZK","h","hhtthtthhhthhhthhtthhhththhhttththhhhhtxhththhtthhththhhtttthtthhhtthtttttththhhttthxthhthhhthhhththth"
"2023-01-14 17:31:55","Henrik","50CZK","t","hhtttxthhththhthhttxhtthththtxtthhtthththtxhhhhthtttxtthhhtthxthxhhtxtthtxtttththttthtttxhtttxthththhhtttththth"
