"date","person","coin","start","sequence"
"2023-01-14 14:03:11","Sjoerd Terpstra","2EUR","h","ttxhthhttttxttththttthtthhhhhxhtxhtthhththxxthttxhhthutxhthhttttthhthhhtthttttxthhttththtttxhthxthhhthhtxhhhuhhtth"
"2023-01-14 14:14:06","Sjoerd Terpstra","2EUR","t","thttutxhhhhtxxthxhtthhthxtxhthuhhhththxhhtuhtththhxhthhhthtuhhtththtthhhhxtxthhtthhththhhhhhtthhhxxtthtthxtthhtththxth"
"2023-01-14 14:19:53","Sjoerd Terpstra","2EUR","t","uthxhhthhhhttthttthtththtttthttthhxhttthhhhtxhxhhxxxhhxthtxthhhutthxhhttttxtthhththhxtxtttxtthththtthhhhhttthtxthhhth"
"2023-01-14 14:37:28","Sjoerd Terpstra","1CAD","t","txxxtthhhhhthtttttthtttxhhhhthxtthhhhthhttththhuttthhhttthhthhhhhtttxtxthhuhtthtthxhttxxhhuhtthtxxhhxhxhthhttthtthhht"
"2023-01-14 14:43:12","Sjoerd Terpstra","1CAD","t","uthhhhthhutthxhhttththtththhtthhthhxttthxttthhthxhthhxttxtxhhxhthhtthhtxhtxhthhxtthtthuxhhtthtuuththhhhtuththhtthxhhthh"
"2023-01-14 14:50:37","Sjoerd Terpstra","1CAD","t","uhthttthxxthhhxhtttxxxtthhxtxhhtthttxtxtttthhhhtththuthxhhthtttthtthxthththhttthhtthhxhhtthxxthhtttthttththttxxthtuttxxxxhhxut"
"2023-01-14 14:57:13","Sjoerd Terpstra","1CAD","t","httthhtuhxhxhtthhhhhxtuxhhhhxthxhhthhthththhhhhttthtthhhhhttttthhhhhthtthhhhhhhthhhtxthhtttxhthxxttttthttxhtuthttt"
"2023-01-14 15:02:52","Sjoerd Terpstra","1CAD","h","hhhtthhtxxtthtthhhthtttxhthtttxhtthhhhhhhhthxthhtuxhthtttththhttttttthtxttxthhhtthtxthtthtththxhtthhhththxhhtthh"
"2023-01-14 15:22:55","Sjoerd Terpstra","1CAD","h","hhthhtxtthtxxxxxhthhhhhhxhhhttttththxxxhhxtththtththtththhthhttttttthtthxttthtxhthhthhtththtxttuttththtttthhtttthhh"
"2023-01-14 15:28:26","Sjoerd Terpstra","1CAD","t","hhtuhttxhththththhhtxxhhhxhtxtxhhhhhhhhhthhhththtttththtxththhttxhhthhxtttxtthtttttthhthxtttxxxhuhtthhhthtutthhtuhttth"
"2023-01-14 15:34:39","Sjoerd Terpstra","1CAD","t","xhuthhttuhhttthxtthxtxtttxuthhttthhthhhhtthhhthhtxhuthhhhttxthhththtthxhthtthtttththhxthhxttthhhthhtxxttthxhhuxhhththth"
"2023-01-14 15:41:00","Sjoerd Terpstra","1CAD","t","xthhhttthtththtxttthhxthxhxttthtttthhthtththuxhhtthhhhxhhtthxtthhhxhthttttxhthttththxhthhhthhhthxttthtttuxtththxttht"
"2023-01-14 15:47:25","Sjoerd Terpstra","1CAD","t","thhuthhthtththhhxtxhhtthhxhttthtxhhxhhhtthttxtxttttthhthhxthxthhhhthxhuhhxttthhhhhhththtttthhxhhttxhxtxhtthtttuhthxthhh"
"2023-01-14 16:09:01","Sjoerd Terpstra","5SEK","h","hhxtttxthhthxthhtthhtttttxthththtttttthhhhthhttuhxtttthththhthhxxxxhxhtttthtthutthththxhtthhtthtutthxhhxhttthxhxtthuttxt"
"2023-01-14 16:16:22","Sjoerd Terpstra","5SEK","h","tthttttxuttththththhtthhthxthtxthhttxhhttthhhhhhhthhtthxxttttttttxxhttxttttttxxxthhhhhhtthtthhxtttthtxtthhttthtthhh"
"2023-01-14 16:26:40","Sjoerd Terpstra","5SEK","h","httxhtxttttxthhhhthxuhhxhtthhhuttththtxxhxhhhhxthhhththttttxhthhthhxxtxhtttttxttththxhhtttthhthtththtthxhttthththtxhthh"
"2023-01-14 16:33:00","Sjoerd Terpstra","5SEK","t","hhhtuhuhxhhttthhthttttthhthuhtxhhhtthtuhhxhxhhttttuhtthhuhhhtthtthxthhthhhhtttxtxthhttthtthhhhthuxhthhxhhhhthuhhhhhht"
"2023-01-14 16:39:38","Sjoerd Terpstra","5SEK","t","hxhhttthttthhhhxhthxxtttthhthhttthhthhthxhxhhttutthhhthxhththxhuthuthtuhhxhththhththuhhhxhtttttxttttttxttttuhththhxhtht"
"2023-01-14 16:55:52","Sjoerd Terpstra","5SEK","h","thtttttthxtuhtthhhhthtxthxhhhhhhtthttuhhthhhhhhthhthuhhhhhhtththxtxthxhthhhhthtxhthtthhhxhttthhthhhxhtuhtththtttt"
"2023-01-14 17:02:16","Sjoerd Terpstra","5SEK","t","hhhhtxxttthtuxhtthhhthxhhhthttxxhthhxtththhttthttttthhhthhhxthhhttxttthhhthttthxhhthththhhhttutththhxthhthtuhxhthxhh"
"2023-01-14 17:09:39","Sjoerd Terpstra","5SEK","h","hhhthtxhhththhhutthtxhthhhhhtuxthhthtttxhhhhhhhhhttthtxtxthhhttththhhhttthtxhhthtthxhhhhhtttthttxxttxhthttttxtxtttt"
"2023-01-14 17:19:23","Sjoerd Terpstra","5SEK","t","huthhhhhhhhhthththhthxttuhhhtthtxththxhhtxhhxthtxhthtthttththtttththhhttthhtxhhthhhxthhhhthtttthxthhhthhttthxtht"
"2023-01-14 17:25:39","Sjoerd Terpstra","5SEK","t","hhhhtthhhhxhhhxhhhtttxtttthhxhtxttxhthhhthhhtthhtxhhhhuhthhuhttthttthhthhtthxhttttthhthuhhttththttxhhttttthhhhth"
"2023-01-14 17:36:13","Sjoerd Terpstra","0.50RON","h","thththtthtxhtxttthhtxhthhxthhhtxhtthhtthuththtttxhhtthhtthhhhhtthxttththhtxhthhhhhtthtxtthxxxthhhttttttxhttthhhhtxt"
