"date","person","coin","start","sequence"
"2023-01-14 12:27:26","AlexandraSarafoglou","1CAD","t","hhthhththxhtththtthhtthhxhthhthxxhhhthhhthhhtthhhhtthhtxtthtthhhthththttxttttthhhthhhthhhtthtthhhhhtthhhxht"
"2023-01-14 12:32:57","AlexandraSarafoglou","1CAD","t","htthhhhhhhhhthhthhhhthtxhttxhtxtttthththhthhththhtttthtxthttthhthttthhxththhhtthhththhtttthttxthtxxthhhhtttt"
"2023-01-14 12:37:35","AlexandraSarafoglou","1CAD","h","ththttthttttthtthtthtthhhthhttthhtttxhhttxthhhthtthhxhtxtthththhhtthhhtuthhhtxhhtxthhthtthtxhhhthhtttttttxhtt"
"2023-01-14 12:43:16","AlexandraSarafoglou","1CAD","t","tthhthttttththhxxhttththhhtxxthxhhttthxtthhhhthhththhhhtthhhthththhhthhhhxhththttttthhhthhtththhxhthhttttttxt"
"2023-01-14 13:39:59","AlexandraSarafoglou","1CAD","t","xttthttuttththhhthhththttxtthhttttttththhhhtthhhhhhtthhhxhhthhttthttthhhttttthhthttththxhthhthhhtthhthttt"
"2023-01-14 13:52:07","AlexandraSarafoglou","1CAD","t","tttthhhhththhhthhhhhthtxtttthhhthhhthttxhhhttthhhthtttxxtthhhhhtxxhhhhtxthhhhhhthhhthhthhththtthtttttthhttt"
"2023-01-14 13:57:50","AlexandraSarafoglou","1CAD","h","ttttthhhthhhhhtthtththhxthththththtttttthttttxhtthththtthxthhhhxxxtthtttthhtthhthhthhtthtttttxhhhththhhhhth"
"2023-01-14 14:03:41","AlexandraSarafoglou","1CAD","h","ttthhhttthtthhhttthxhhhxhththhhhthhhhthhhhhthhthhhtttxtttxttththhhtthhttthhthhththtththhtthhhtthtthhhthh"
"2023-01-14 14:09:12","AlexandraSarafoglou","1CAD","t","tthttttththtththtthhttttttttthhthhthxhtththhhhthxhttttthtththxtxhxhhhhhttthhthttxhhththhthhhhhthhttttthttxt"
"2023-01-14 14:19:39","AlexandraSarafoglou","10CZK","h","hthhhhxhhhthhhttttthhxhthhtttthttttthhhhhttttthtttttttttthhhtthhhtttthhhhthhthhhhtttthhhhttththhhthtth"
"2023-01-14 14:26:07","AlexandraSarafoglou","10CZK","t","tttttxththhtthtthtttttthhtthhthttxthhtttttthhhtthhhthhttthxtththhtttthttthxhthhtttthhttxhthhhhtththhtthht"
"2023-01-14 14:30:29","AlexandraSarafoglou","10CZK","t","tththtxhthtthtttthhhthtthhhhtthtthhthtthhtttxtththtthttthhtththtthtthhhhhthttttthhthththtttxtthtthhhtth"
"2023-01-14 14:34:35","AlexandraSarafoglou","10CZK","t","ttttthhtxhthhtthtthttttttttttthhhhhhhthhtxhhhththtthhthhhtxttttthtttthhhthhhxthhhhthtthhthttttttthhthhtt"
"2023-01-14 14:39:25","AlexandraSarafoglou","10CZK","t","tthttxttthhthhhhhttthhthhthtxtthhhhththhxhthxhtxhhhththtthhhhthhthtththtththhhxttthtthtthxhhhhttthtthhhhtth"
"2023-01-14 14:45:15","AlexandraSarafoglou","10CZK","h","ththtxttthtttthhhthhhtthhttxtthtxthththtthhhhthththhhxhthtthxththtththththththhhttttthtthhhhtttthhthhtttt"
"2023-01-14 14:49:57","AlexandraSarafoglou","10CZK","h","httttththhththxhttxttthxhtxhtthhttthtthtttthtthhhhtttxthhthhtthhhttthhtthhtthhhthhtttthhttthtttttxxthththhh"
"2023-01-14 14:55:38","AlexandraSarafoglou","10CZK","t","htttththhxtththhxthtthhtthhxhtthhhthththhhhttttthththtttxhhttthtttthtththhthhtthttttthhthtxhhthhtxhxhhhhhht"
"2023-01-14 15:00:13","AlexandraSarafoglou","10CZK","h","tthhtttththttththtthttttthtttthhtthhhhhtthhtthhthtthhttthhthhxhhthtthhthtthtttttthhhhtthttthhhhhhhtht"
"2023-01-14 15:07:44","AlexandraSarafoglou","10CZK","t","hhthtthhhhttthhhthttthhthhxthhtthhhttthtttththhhhuhhthtththtthtttttttthtththhthhthhhthhhthhhthhhhhxhthh"
"2023-01-14 15:15:32","AlexandraSarafoglou","0.50EUR","h","tthhthttthxthtttthtthhhhthhthhtthhhhhhtthutththththhthttttthhthxhhththtthhthxhhhthhhhttttthhhhhththhthtt"
"2023-01-14 15:22:24","AlexandraSarafoglou","0.50EUR","t","ttttththhhhxtthxtththhtthhhthhhhhhthhthhhhthhhthhxtththhxhthhhthxhtthtthhhhhxtxttthhhhttttttthhththtththhhh"
"2023-01-14 15:33:00","AlexandraSarafoglou","0.50EUR","t","tthtthhhxhtthttthhhhxththtthhthhtttththhhttthhhttttttxhhttutthhxhhhthhhthththhxthhhtttthhhhhthhtttxxhtxhthhhh"
"2023-01-14 15:37:00","AlexandraSarafoglou","0.50EUR","h","thhhhhhthhhtthhhththhthttthththththhtthhhthhtthhttthhhhthhtththhtttuhtttttxthhhhhhthtthtttxtththhhtttxth"
"2023-01-14 15:41:40","AlexandraSarafoglou","0.50EUR","h","xhthhhhhxthhthhtthhthhhhhthhhhthtthtttthththhthhthhttthhhhttthhthhttttxhhxththhhtttthhhtthhhhttttththxhtt"
"2023-01-14 15:46:02","AlexandraSarafoglou","0.50EUR","t","hhhhthhthhhtttttxtthhhththhhhthhhtthtttttthtththtttthttxtttthhhhthhhhhthtttthhthhhhttttttththhthhhthhh"
"2023-01-14 15:51:52","AlexandraSarafoglou","0.50EUR","t","thththhtththttttttthhhhhhthhhthhhthhhhuhtthththhhhhthtthhthxhththhhhtxtttthhtthtthhhthtxxhhhtthhhtthttxhtxt"
"2023-01-14 15:56:42","AlexandraSarafoglou","0.50EUR","t","hthhthhthhhttthhhthttttttxthtthtttthhhththhhtttthtthhththtthtttthttxthhxththhtthhhththththhhthhhtthhhtt"
"2023-01-14 16:01:28","AlexandraSarafoglou","0.50EUR","h","ttthtttthhtttthhhhhhttttttththhttththhttththhtthhthhhtxtthtththttxttttthhthhhthhhttxhhhxthhhththhhhhhtth"
"2023-01-14 16:06:44","AlexandraSarafoglou","0.50EUR","h","ttthhtxhhttthtthhthhhttttthhththhhhhthtttttttxhhhhhhthhtthxhttttthhxhtthhthtthhxhhhhhthhthhththtttthtxhttt"
"2023-01-14 16:15:47","AlexandraSarafoglou","0.20EUR","t","hthttthhhttththhhthtththhthhthtxhhthhthhhttxtththhtxhttxhhthhhtthhtthhttxhthththxhthhhhhhhhhhxhthtthhtthhxht"
"2023-01-14 16:22:28","AlexandraSarafoglou","0.20EUR","h","ttttttthhhhhthththhhtthhtthtthxttthxhhthhhthttttththhthttththththhthhhhhxhtthhhthtttthtthhhtthhhthhxxthht"
"2023-01-14 16:26:51","AlexandraSarafoglou","0.20EUR","t","thtthththxhxhttthhhtthhtttthhthtxthhhhthtthhtxhhhhtttttttthhxhhtthhhhththtxhthhhhtththththhthtthhhhthhhtth"
