"date","person","coin","start","sequence"
"2023-01-29 13:47:54","Henrik","10CZE","h","hhthhtthhxhhhththhhttttthhtthththtttxthhtxtthhtthhhththtthhttthhhtxttttthttththhxththtttxttthtthhhhhhhhhth"
"2023-01-29 13:51:54","Henrik","10CZE","t","thhhhhhhhththhthhttthhhhththhhhhhhhhhttuththhttthhttttthththtthththhhttxxththtthththtthxthhtxhhthxthhhthtt"
"2023-01-29 13:57:13","Henrik","10CZE","h","tthhhhhtthhhhhhthtttttthtttxtttttthhhththhthhthhtthhhttttthhhhtthhhttthhhhtttthhthhtththhtthhuuxthhhhtth"
"2023-01-29 14:01:42","Henrik","10CZE","h","hhtthtthhttutttxthtththhtuththhhhhttthhtththttxtttththhttthxhththhxhhtthhttthtthtthxhhhhthtttththhttutththhh"
"2023-01-29 14:06:34","Henrik","10CZE","t","hhthtthhthhtthtthtttthtthtxttthhthtttttthhxtththhhhuhhxhhhxthhtthtttthttthhttttxhththtthhtttthhtttttthhhth"
"2023-01-29 14:14:55","Henrik","10CZE","h","htthhthttththhxtthxhttthhtthhhtthhhtttttthhhtththhhhttthhxxthhhthhhhhtththhhthhhhttxttxttttthhhhthtthhtthh"
"2023-01-29 14:19:07","Henrik","10CZE","h","ttththtuthttthhthththttthhhtthhhtthhtxttxtthhtthhhtththhhhtthhtthttthhttthhthtttxhtttttttthhhhhttxttthtth"
"2023-01-29 14:27:11","Henrik","50CZE","h","hhhtttthhthhthhthhhtthhhthhtttutththttthtthhhhhtthttttthhhhhthhtththtththhththhtthttthhthhthttththtth"
"2023-01-29 14:30:54","Henrik","50CZE","h","tthhtthtthtttxhttttthxhhxhhhhtththhthtthhhhhhtthhhhhttxhtttthhtxhhhttttthhtthttthhhthhhhhhthhtxhhtthhhhxhht"
"2023-01-29 14:45:31","Henrik","50CZE","h","hhthhtthththttthhhtttttththhthhhtxhththtthttthhthtthhxthhhhttthhththhhhhhxthhxtththtthtthhtthhtttttthhtt"
"2023-01-29 14:52:43","Henrik","50CZE","t","ththhtththhtthtthxthtththxthtthhxttttttthttthttththtttththhhhthhttththtthhutththhhtxtxttthtxhhthhhthtttthth"
"2023-01-29 15:00:42","Henrik","50CZE","t","hhhhthhtthttthhtthtththhhtththhhhhhhthhhthhhtthtthhhhhhhhhhxttthhttthtthttthhxhxthhthhthttttttththhhthh"
