"date","person","coin","start","sequence"
"2023-01-29 14:27:37","KarolineH","10CZE","h","thtthtththhttththxttththhtththtthhthhttthhthttthhtththththhthxtxtthhtthhtthhhthhxthhthhthhhhhhthxtthtttth"
"2023-01-29 14:32:52","KarolineH","10CZE","h","thxtttthhhxhthhtttttthhtthtthhhxhhhhthttthhhhtthtththhtthxhthtthhtttxhtthtxtttthhtththhhttthhthhhthtthttht"
"2023-01-29 14:38:18","KarolineH","10CZE","t","thhhhtththhthhuhhthhtthttttthththhhhhththtttxhtttthtththhtthhthhhhthhhthtththtttttxthtthththhhhhhtththt"
"2023-01-29 14:43:30","KarolineH","10CZE","t","hthththttttthhhtthhthxthhthtxthhhhthhtthhhhthhhtttthhtthttthhhhthhhhhtththxhttthhhtthhthxhhtthtthtttthht"
"2023-01-29 14:48:47","KarolineH","10CZE","t","thtthhhtttthhthhhththhtthhtthtththttthhhthtthhxhxtththhhhuhhttttthhhhtthtttthhttthhhtthtthhthtxtththttth"
"2023-01-29 14:54:21","KarolineH","10CZE","h","hhthhththhhhthhhhhttttthtthththhthttttxthhhhtthhttthhtthhthttththhthhtthhhththtthxthhhhthtthtxhhtththhh"
"2023-01-29 15:00:03","KarolineH","10CZE","h","tththhhtththhhhttthuutthxththuttttthhttthttthhhhthhttththhhtttthtuhtthhhttthhtthtthhthtttthhthhhttttthhhh"
"2023-01-29 15:07:10","KarolineH","10CZE","t","thhttththththtththhhhhhhtuhhttxtthhhththttxhttthtthxthhthththththhttttttxtttttttthhtththtttthhhthhhxhtthth"
"2023-01-29 15:12:23","KarolineH","10CZE","t","hththhhtthxxhthhtthhhhthhhthttthtthtthhthhhttttthhhxhttthhttththhhtththhhuhhhhtthttttththhtththhhtthhtth"
"2023-01-29 15:17:53","KarolineH","10CZE","t","hhxhhhtttthttxththththhhhhhhhxthhttththththtthtthhttttthhhhhhhhthxhhhthhhttttthhxttthtthhththhththhthhtth"
"2023-01-29 15:45:19","KarolineH","2EUR","h","ttthhtttttthhtththhththththhththtxtttthhhtthhhhhhthtthhtthtthhhtththtttthhhxhhhhthtthhtthhhhtthttthttxt"
"2023-01-29 15:51:19","KarolineH","2EUR","t","httthtthhtttthhtthhtthththhhhttttthhhhtthththhhhtxththhttttxhthhttthhttththhhthhhxhhxhhhhhthhhhxthhhtttth"
"2023-01-29 15:58:14","KarolineH","2EUR","t","hxthhhhhhtthththhhhhthththhhhttttthhhthhtthxthhhttttuhutththththhthtthhththttthhthttttththtththhtththhth"
"2023-01-29 16:04:13","KarolineH","2EUR","h","thhhhhthtththtttthhhxthttthtththhthhhhhttthtthttthhttthhthhthhthxthtththtxhhttththhhtthththtthhxhhxthtthh"
"2023-01-29 16:10:55","KarolineH","2EUR","h","ththhtttttthhthhxhhhhhhtthhhhhtthxttthhthhtthhthhhthhhthhththhthhhtthxttxthhthththhhtththxhhthhhthhtththut"
"2023-01-29 16:29:37","KarolineH","2EUR","h","hhhhththhtththtxttthhthhthhhxthhhhtththtthttthhhtthxthttthtttththhhhththhtttthhhthttthtthhtttttuthththth"
"2023-01-29 16:35:18","KarolineH","2EUR","h","tthhthhtthhhttthhhhtthtttttthttxhtttttthhhhttthhttttththtuhhhttxtthtthhhhhhhththhttthhhuthhhhhttttxhutthhh"
"2023-01-29 16:41:42","KarolineH","2EUR","h","htxhthtththttthhhhtxhthhtthhhhtthttthtxhhthttxttttttxthxthhhttxthhhxhthhhhtthttxhtththhhthtththhxthtthtthththt"
"2023-01-29 16:48:41","KarolineH","2EUR","h","thhtttttthxhhttthttthhtuttxthhhttttuhththhtthttthtthtthhxxthhhhthhxttththhhtththhtthhhtthhhtthththhttthttth"
"2023-01-29 16:54:42","KarolineH","2EUR","t","xuhthhhhhhtttthtthhhhttthhthtthhthhhhtthxhhhtthttttttthtxhhtxhththhthhthtththttxhhhhhxtxhtxhhhhtttththhhttxhth"
"2023-01-29 17:07:40","KarolineH","0.25USD","t","tthxxxttthhhhtthhhttttthtthtthhhththhxttxthhhhhhhhhththtththxhhthhhthtxhtxthtxthtthhtttthuhhhhxthhhhthhxthhxutthth"
"2023-01-29 17:13:23","KarolineH","0.25USD","h","hhthhhtththhhhthhtththhtttttthxtthhhthhhxhththxthtthththttthhhththttxttxhtttthhthththtttththhthttthhhxhtth"
"2023-01-29 17:19:34","KarolineH","0.25USD","h","tttthhhthtthhhhhthttthtthxxhhhhhhxtxhthhhthhxhhhhhxhhhhthtthtuhthhhhhthhhhhhxhxtxthxthhhhutthtthhhxhtxtthhhxttttthh"
"2023-01-29 17:26:22","KarolineH","0.25USD","t","hhtttthttthtthhtttththtxhttthxhthxhhhhtxhhtthtttthhthhttthtxhtthxhhhhtthxhhttthhtxthtxxhthhhthhtttttthhhttxthth"
"2023-01-29 17:34:13","KarolineH","0.25USD","t","thhttthhhhthhhththththtththhxthtuhtxtxttttxttttttthhtttththhthttthhuxthhhhhhttxhhtthhhhxhtttxthxxthtxxtttthhxtxthtxhxxh"
